time,strategy_nav_eqw,benchmark_nav_eqw
2020-04-24,1.0,1.135043041115074
2020-04-27,1.0,1.1620287260140152
2020-04-28,1.0,1.1325271337560108
2020-04-29,1.0,1.1791608122837574
2020-04-30,1.0,1.1799113101959195
2020-05-01,1.0,1.1186341590816142
2020-05-04,1.0,1.1532940676667411
2020-05-05,1.0,1.1649033003193574
2020-05-06,1.0,1.1769674488447086
2020-05-07,1.0,1.1880638816948483
2020-05-08,1.0,1.215383285879278
2020-05-11,1.0,1.2272485510931408
2020-05-12,1.0,1.204922973126413
2020-05-13,1.0,1.189692667133286
2020-05-14,1.0,1.2053534688256653
2020-05-15,1.0,1.216926744427655
2020-05-18,1.0,1.2412326977417567
2020-05-19,1.0,1.2385896861880854
2020-05-20,1.0,1.2599857359853945
2020-05-21,1.0,1.2504047757830978
2020-05-22,1.0,1.2546203791733848
2020-05-26,1.0,1.2472779185813205
2020-05-27,1.0,1.2455053337411255
2020-05-28,1.0,1.2366243857587649
2020-05-29,1.0,1.2653713143101812
2020-06-01,1.0,1.2878904627939955
2020-06-02,1.0,1.2898656338681296
2020-06-03,1.0,1.2954634791418103
2020-06-04,1.0,1.2814935472201765
2020-06-05,1.0,1.308387848079233
2020-06-08,1.0,1.3330711532491004
2020-06-09,1.0,1.347256669261107
2020-06-10,1.0,1.3980833700127633
2020-06-11,1.0,1.3269771370584955
2020-06-12,1.0,1.3234948567722664
2020-06-15,1.0,1.3553681725271927
2020-06-16,1.0,1.3672200084804171
2020-06-17,1.0,1.378553761143665
2020-06-18,1.0,1.3854734408712837
2020-06-19,1.0,1.3770210146780701
2020-06-22,1.0,1.4007421240017746
2020-06-23,1.0,1.4104315760375286
2020-06-24,1.0,1.3775931255792695
2020-06-25,1.0,1.3997244993850784
2020-06-26,1.0,1.3606519929552836
2020-06-29,1.0,1.387673307987644
2020-06-30,1.0,1.4347722048776734
2020-07-01,1.0,1.45973836408123
2020-07-02,1.0,1.4976475810425316
2020-07-06,1.0,1.5828527638828702
2020-07-07,1.0,1.5791532493973939
2020-07-08,1.0,1.5979746447941783
2020-07-09,1.0,1.6264232436250015
2020-07-10,1.0,1.678033619000138
2020-07-13,1.0,1.6317267532748605
2020-07-14,1.0,1.6512263888078347
2020-07-15,1.0,1.6517060015670164
2020-07-16,1.0,1.6265256887467312
2020-07-17,1.0,1.6248396490259271
2020-07-20,1.0,1.7155651526909377
2020-07-21,1.0,1.6748545224960962
2020-07-22,1.0,1.6864298696259465
2020-07-23,1.0,1.620755844737155
2020-07-24,1.0,1.5879322990428004
2020-07-27,1.0,1.6492422663458446
2020-07-28,1.0,1.6096074471405237
2020-07-29,1.0,1.6335240952865868
2020-07-30,1.0,1.6396209217665592
2020-07-31,1.0,1.6462368137397203
2020-08-03,1.0,1.6864851475008507
2020-08-04,1.0,1.695036266161981
2020-08-05,1.0,1.7023256898530088
2020-08-06,1.0,1.7193733791791905
2020-08-07,1.0,1.688693270200505
2020-08-10,1.0,1.674865770521871
2020-08-11,1.0,1.6337298447403459
2020-08-12,1.0,1.7329440119785064
2020-08-13,1.0,1.7573925211789465
2020-08-14,1.0,1.767179836674231
2020-08-17,1.0,1.8525575577041569
2020-08-18,1.0,1.883890503531253
2020-08-19,1.0,1.8719924587938146
2020-08-20,1.0,1.928126474212691
2020-08-21,1.0,1.9667477051722329
2020-08-24,1.0,1.9636442220257002
2020-08-25,1.0,1.973942235780853
2020-08-26,1.0,2.037726027605017
2020-08-27,1.0,2.059630873601279
2020-08-28,1.0,2.0690658997832143
2020-08-31,1.0,1.3296345793061985
2020-09-01,0.9987336726362939,1.3483175401494825
2020-09-02,0.9877320500522705,1.3700091127101832
2020-09-03,0.9645357747931136,1.2755049670914065
2020-09-04,0.9678660411325151,1.2614760358933519
2020-09-08,0.9336304453474132,1.1787328347736785
2020-09-09,0.9548776291950232,1.235238396640987
2020-09-10,0.9479216037749273,1.2096713286929837
2020-09-11,0.9457251722876565,1.200376223397356
2020-09-14,0.9638442871450797,1.235018425244592
2020-09-15,0.9750480356213637,1.2597693406558494
2020-09-16,0.9663587271974672,1.2326050023979798
2020-09-17,0.957622617984436,1.2142173397403604
2020-09-18,0.9510430911840168,1.199448514517248
2020-09-21,0.9564672059840272,1.207831574219718
2020-09-22,0.9654537300872955,1.2276355114792656
2020-09-23,0.9319285650927992,1.1731074276479991
2020-09-24,0.9393420039811485,1.1870694332974712
2020-09-25,0.9578199635770748,1.2213901719061038
2020-09-28,0.9715184933869992,1.2451868846008636
2020-09-29,0.967733774912095,1.2438959074774092
2020-09-30,0.9747870125500098,1.258276029848845
2020-10-01,0.9884354442237056,1.2786788613700628
2020-10-02,0.9627140739401033,1.2313432631967143
2020-10-05,0.9786792150623806,1.2665965753867303
2020-10-06,0.9607266000062732,1.24765744198416
2020-10-07,0.9741725117648313,1.270510199358503
2020-10-08,0.9768438943479529,1.2734161217441964
2020-10-09,0.9922043404355728,1.2914382395041606
2020-10-12,1.019344159399759,1.333686401972789
2020-10-13,1.017851291302124,1.335284610783237
2020-10-14,1.0169469806751374,1.3278470301642922
2020-10-15,1.0108255499935603,1.3165624056075147
2020-10-16,1.0031911633102852,1.3046716434356163
2020-10-19,0.9903594512108577,1.2778328278805724
2020-10-20,0.9902734190039906,1.2829941515936898
2020-10-21,0.9883505043160226,1.2792204344255165
2020-10-22,0.9876721653234443,1.2780129640152151
2020-10-23,0.9876809775293085,1.2871808195950867
2020-10-26,0.9833859915299866,1.2617322646492275
2020-10-27,0.9923537206352392,1.2788018841366695
2020-10-28,0.9677334154238564,1.2183196454099996
2020-10-29,0.9804583639835565,1.2450427148791605
2020-10-30,0.9546970174286932,1.2113680789678132
2020-11-02,0.9576236838378299,1.2156456967356495
2020-11-03,0.9771675576596912,1.2449490905413787
2020-11-04,1.0107657264202208,1.303218368292732
2020-11-05,1.0397116370035662,1.3407071322658377
2020-11-06,1.0408175324789997,1.3466002177842975
2020-11-09,1.0150650509485724,1.3009745360739307
2020-11-10,0.9914978758603429,1.2539675815116027
2020-11-11,1.0148209489693698,1.29261648509712
2020-11-12,1.0097775943339726,1.285600627146334
2020-11-13,1.0093157224505631,1.2876185075304227
2020-11-16,1.0159450319393686,1.2974090874909938
2020-11-17,1.0236108552836325,1.302388986366611
2020-11-18,1.0336520001449194,1.3093836587760241
2020-11-19,1.0401478286926766,1.319718501010927
2020-11-20,1.0306831661488107,1.3016058852830596
2020-11-23,1.0381115152415261,1.312275530280503
2020-11-24,1.0404296173929728,1.3306215824803143
2020-11-25,1.0471377661126418,1.348266811994186
2020-11-27,1.0502394869855973,1.3592663748741562
2020-11-30,1.055987479189238,1.3541940314397785
2020-12-01,1.0636130061803144,1.3727836446563313
2020-12-02,1.0646400533011497,1.3720679146524317
2020-12-03,1.060382102447101,1.3722811522769085
2020-12-04,1.0652040397004956,1.381450469744711
2020-12-07,1.0709837274201859,1.400474921351137
2020-12-08,1.0707079001706623,1.400858628102429
2020-12-09,1.0566363729314179,1.3586369912006302
2020-12-10,1.0560549046359433,1.3626737616114322
2020-12-11,1.0545773210995948,1.3600215872272405
2020-12-14,1.0616265772003075,1.3808532636891593
2020-12-15,1.0719221799410166,1.3870482135015947
2020-12-16,1.0769099823494048,1.3936383110020536
2020-12-17,1.0781547944649328,1.4059616797117622
2020-12-18,1.0792105914134462,1.4152517328436751
2020-12-21,1.0777767693309206,1.404698117421928
2020-12-22,1.078912637082424,1.403586616046587
2020-12-23,1.0717014534039986,1.3918686110480378
2020-12-24,1.0733945049776126,1.4010919735895675
2020-12-28,1.0777775070548175,1.416422292369634
2020-12-29,1.0769468388571082,1.4165438214669848
2020-12-30,1.081632472728139,1.4257818850247619
2020-12-31,1.0818405164993414,1.4282765819644554
2021-01-04,1.0773151666433445,1.4182499175292524
2021-01-05,1.0818151987851483,1.4330364579763957
2021-01-06,1.0717320952037535,1.4050274612573983
2021-01-07,1.08740829778965,1.464877391323632
2021-01-08,1.0875674163078277,1.4912337479975952
2021-01-11,1.0915421387456132,1.4637996016967982
2021-01-12,1.0914771514321882,1.4710181621004452
2021-01-13,1.0927603975137428,1.4812588859662472
2021-01-14,1.0893393622603913,1.4621289911168254
2021-01-15,1.0829028367103493,1.4417382057393995
2021-01-19,1.0903062673543784,1.4686141914263413
2021-01-20,1.0952560896003436,1.5095767425810933
2021-01-21,1.1029996637032486,1.5284744649162023
2021-01-22,1.1021018921972834,1.5262177255499192
2021-01-25,1.1020073528475367,1.5413745693554017
2021-01-26,1.10162919544855,1.5429844491671798
2021-01-27,1.093749546167491,1.4995306366536878
2021-01-28,1.096643272351041,1.5032394303409313
2021-01-29,1.0961335819437112,1.4736180631968945
2021-02-01,1.102808882117128,1.5270919924898334
2021-02-02,1.1069768343190027,1.5559440453932627
2021-02-03,1.1021717691079658,1.556243026756349
2021-02-04,1.1044078302498,1.5618814252711726
2021-02-05,1.1025088224418451,1.56396852343148
2021-02-08,1.1052586843975198,1.5885035196372397
2021-02-09,1.1060519928540897,1.5789684502828631
2021-02-10,1.1041694266721778,1.5726817059840403
2021-02-11,1.1075975057021221,1.5899943448198062
2021-02-12,1.1108570580651267,1.5904806704384882
2021-02-16,1.1120120822946404,1.5926995515023759
2021-02-17,1.1092786619650086,1.5834295994151977
2021-02-18,1.109599273672845,1.5776006032792078
2021-02-19,1.1123532460350305,1.5707710053309292
2021-02-22,1.106763093180445,1.512572979641744
2021-02-23,1.1015083654191016,1.50078382582751
2021-02-24,1.112353765611275,1.5283395247817886
2021-02-25,1.0851397003229735,1.4477870274467186
2021-02-26,1.0907019741487782,1.4673398700597453
2021-03-01,1.1103540781621788,1.5095089800990473
2021-03-02,1.097436911096429,1.4760698620664567
2021-03-03,1.0789690005386157,1.423628628692938
2021-03-04,1.057491385489453,1.3927366694614043
2021-03-05,1.0607343755100682,1.403271402638048
2021-03-08,1.0256044854630175,1.3390337582237373
2021-03-09,1.0791010740686624,1.4274377387355817
2021-03-10,1.0736436588824383,1.4191430443882587
2021-03-11,1.099291681925212,1.4653186493877297
2021-03-12,1.093210484726777,1.450219143617877
2021-03-15,1.1073279829893974,1.47205490356888
2021-03-16,1.1076237043670407,1.4745784547470944
2021-03-17,1.1173376669807726,1.4885905184491202
2021-03-18,1.081959983103373,1.426988930685281
2021-03-19,1.0901010756545122,1.4385968243131892
2021-03-22,1.103437955146118,1.4618194936740398
2021-03-23,1.0981646581798994,1.4556183789426005
2021-03-24,1.0795315881787029,1.4240679116322412
2021-03-25,1.0779934146288475,1.4212084893221562
2021-03-26,1.0887160003169774,1.4338685539270322
2021-03-29,1.0849315370296657,1.4327916814105077
2021-03-30,1.0789618442094715,1.4265627253307482
2021-03-31,1.099253842019236,1.4611148538944725
2021-04-01,1.1165304688544897,1.493862504229633
2021-04-05,1.13780969357982,1.5349409239446226
2021-04-06,1.1335040634592788,1.527926069687348
2021-04-07,1.1296986269338636,1.5370698088900971
2021-04-08,1.1359368795570803,1.5536384461679602
2021-04-09,1.1361609886618083,1.5643590936675953
2021-04-12,1.14082895414788,1.588324780102384
2021-04-13,1.1557402950160178,1.6265245043671168
2021-04-14,1.144303467484431,1.5934821696579387
2021-04-15,1.147966847255576,1.6300115537084416
2021-04-16,1.1483277883479528,1.6266428430536173
2021-04-19,1.140042060525842,1.5949461521405754
2021-04-20,1.1377614825700133,1.584575210236871
2021-04-21,1.1404072675543278,1.602784838491512
2021-04-22,1.1361232715368281,1.5699877443013632
2021-04-23,1.1434078065399496,1.5999963423434855
2021-04-26,1.146035830122205,1.617237140020137
2021-04-27,1.1440658211523334,1.6002710698749893
2021-04-28,1.1359978441454757,1.5943879281077753
2021-04-29,1.13749315818871,1.5955085635269362
2021-04-30,1.133117339396439,1.5886547324027596
2021-05-03,1.1304049362044435,1.566757049955904
2021-05-04,1.1252859455420576,1.5337091809989793
2021-05-05,1.1240804321879971,1.5317287450799282
2021-05-06,1.1282893744042766,1.541646019919132
2021-05-07,1.1318231819802416,1.5563022472764467
2021-05-10,1.1213945340833715,1.5014096713569707
2021-05-11,1.1193420903666171,1.4991617932869825
2021-05-12,1.0967885379000928,1.4485814767887828
2021-05-13,1.0990062552309026,1.45231299040216
2021-05-14,1.1214744103626544,1.4924572136818182
2021-05-17,1.116938277422724,1.4870521408181254
2021-05-18,1.1094720571141543,1.4729109893660504
2021-05-19,1.1098851743685636,1.473719380066674
2021-05-20,1.1309072107141158,1.5094995060802014
2021-05-21,1.1295832082896067,1.5081532635189743
2021-05-24,1.1447806517138215,1.5508581475945569
2021-05-25,1.1458336020373026,1.553273893419673
2021-05-26,1.149863165780724,1.561785655181099
2021-05-27,1.1524494604867654,1.5566495866650907
2021-05-28,1.152909800489443,1.5737314878074184
2021-06-01,1.150602742785267,1.5720101782845097
2021-06-02,1.1467245195083495,1.5807445182561584
2021-06-03,1.1355148749277173,1.5625560760410164
2021-06-04,1.1463197059411858,1.6021538699415399
2021-06-07,1.149485720562867,1.6031554163254518
2021-06-08,1.151464010913869,1.6025436345782267
2021-06-09,1.1518311591486057,1.6021385672413493
2021-06-10,1.1604340201614038,1.6203489544641367
2021-06-11,1.1606912246280188,1.6311465624423036
2021-06-14,1.1638044720152252,1.6486267350948225
2021-06-15,1.158300592549559,1.6308432016908974
2021-06-16,1.1589583801512509,1.6314174636405312
2021-06-17,1.16423925698207,1.6693948037778275
2021-06-18,1.1648488659282905,1.6622592855594946
2021-06-21,1.1664624583857555,1.6616840346153126
2021-06-22,1.1691543021419706,1.6818305905645612
2021-06-23,1.1769564116065034,1.696887903065716
2021-06-24,1.1835772039331662,1.7074287465657074
2021-06-25,1.1822564174923582,1.6919554248369977
2021-06-28,1.1848174747799765,1.732306028066581
2021-06-29,1.1866725108693863,1.7354757750750187
2021-06-30,1.186326422046735,1.7332811643565713
2021-07-01,1.1868109463984469,1.7354596008553824
2021-07-02,1.1909986211525252,1.760087818434421
2021-07-06,1.1910055429289783,1.7763113156983739
2021-07-07,1.1925767861838144,1.7673074899955254
2021-07-08,1.1908394202941057,1.7560427057152328
2021-07-09,1.191199352669663,1.7666539287152
2021-07-12,1.1907702025295757,1.7918183671249008
2021-07-13,1.1933035727113819,1.7805587209472178
2021-07-14,1.1943626045086941,1.7699478100678812
2021-07-15,1.1933381815936468,1.7382881462307027
2021-07-16,1.1931443718529624,1.7072329862856033
2021-07-19,1.1905556274595317,1.709568101899088
2021-07-20,1.19215455782018,1.3881223938746083
2021-07-21,1.2014077204493743,1.4009595048747774
2021-07-22,1.2065314898637605,1.4095404415981119
2021-07-23,1.2086143198564407,1.4253623046717177
2021-07-26,1.205541084351285,1.4331474779654252
2021-07-27,1.2029423876229557,1.412051482594632
2021-07-28,1.2056754558624256,1.4234681416112598
2021-07-29,1.207461726107072,1.4349752180345468
2021-07-30,1.204728641247609,1.4138457907160051
2021-08-02,1.2072076673885341,1.4228001882111874
2021-08-03,1.2111451034889444,1.4313014184273487
2021-08-04,1.2147584206268074,1.4322161387461603
2021-08-05,1.2215143266773438,1.4422327864235964
2021-08-06,1.2172450246059812,1.4305712615158672
2021-08-09,1.215602123736322,1.4358755521605888
2021-08-10,1.2096654085033356,1.4276835094590343
2021-08-11,1.206252079301868,1.423448114074297
2021-08-12,1.210850110758335,1.436532730782589
2021-08-13,1.2153241578768275,1.4405732249052434
2021-08-16,1.2143964922014088,1.4338506389631962
2021-08-17,1.2056367666270933,1.4104133309959868
2021-08-18,1.1978377560970834,1.401837447942302
2021-08-19,1.2089536262619556,1.4082207772697977
2021-08-20,1.225475486249451,1.4292934301077713
2021-08-23,1.243306088008609,1.459360525196033
2021-08-24,1.2417765098431484,1.4623555074409804
2021-08-25,1.2460492284721312,1.4667015548981843
2021-08-26,1.2443491350040023,1.4604830859068116
2021-08-27,1.2562869746061076,1.48090477840631
2021-08-30,1.26279039675655,1.5010577066807456
2021-08-31,1.2609713724802742,1.501899575887107
2021-09-01,1.261897837375438,1.5018754475051364
2021-09-02,1.2608068718036824,1.4952011263373173
2021-09-03,1.265276867293084,1.5031844526613043
2021-09-07,1.2627995758025432,1.511811981275217
2021-09-08,1.2595853427496404,1.5084894335865933
2021-09-09,1.255913989990981,1.5009071338475781
2021-09-10,1.2578626943523885,1.4881036281390938
2021-09-13,1.2554836369315103,1.4923089556497682
2021-09-14,1.2583231270764481,1.496342153923534
2021-09-15,1.262796312644219,1.5149668578371482
2021-09-16,1.2620816516904392,1.5131713986354907
2021-09-17,1.2549532088833246,1.4975081559781327
2021-09-20,1.2432156006781239,1.4593139949779363
2021-09-21,1.2444563170093184,1.4618882319189834
2021-09-22,1.2582588424862924,1.4843155419775071
2021-09-23,1.2671359430247484,1.4957356197123097
2021-09-24,1.2635433558655855,1.5031700651442625
2021-09-27,1.2532169665303028,1.497051935174938
2021-09-28,1.228274344031202,1.4517966328812992
2021-09-29,1.2251627553899438,1.44794091548397
2021-09-30,1.2228449832285004,1.4400668150767604
2021-10-01,1.2322834177426663,1.453991552622123
2021-10-04,1.2017166229636262,1.4249685470345008
2021-10-05,1.2228902339488266,1.446380006595986
2021-10-06,1.234439259332375,1.4606666544542395
2021-10-07,1.2466785372097113,1.4774517587938547
2021-10-08,1.243327055671165,1.4727737872599083
2021-10-11,1.238139133921796,1.4682807199091366
2021-10-12,1.2300799740217303,1.4626974679656688
2021-10-13,1.2375474582291466,1.4738648615005647
2021-10-14,1.26285543223513,1.5023593543277183
2021-10-15,1.2741865621204997,1.5242393977909308
2021-10-18,1.28486061783123,1.5447582273994231
2021-10-19,1.2887492595885561,1.5489896529231981
2021-10-20,1.2850090126169853,1.5421955391243773
2021-10-21,1.2935731386103149,1.5620051433253048
2021-10-22,1.2872610899995638,1.5496702204147843
2021-10-25,1.2906763569168243,1.5911521840742768
2021-10-26,1.3096345280735917,1.6136444119815774
2021-10-27,1.326049025117404,1.6407944760068243
2021-10-28,1.3264592499071772,1.6657035759555867
2021-10-29,1.333915166581355,1.6867878374939715
2021-11-01,1.324370525122066,1.702152905612562
2021-11-02,1.3288328762976265,1.7049042964783927
2021-11-03,1.3343834617868815,1.7315932018332634
2021-11-04,1.3426948416671307,1.771167335607439
2021-11-05,1.3428979114878463,1.777038072327129
2021-11-08,1.3437391199277722,1.7622188359691286
2021-11-09,1.3428951420884654,1.7201195474162938
2021-11-10,1.335993164177094,1.7043846553746245
2021-11-11,1.3369813038527103,1.711834133422098
2021-11-12,1.3431627926734788,1.7201732016131162
2021-11-15,1.3424635422840596,1.7129793348064315
2021-11-16,1.3442091743723537,1.7310525104467585
2021-11-17,1.3441278714686011,1.7390297317735521
2021-11-18,1.347592490899888,1.776946177716743
2021-11-19,1.3478599543322969,1.79509539714685
2021-11-22,1.342694191211606,1.7727035729008287
2021-11-23,1.340632325483757,1.7541343407740457
2021-11-24,1.3411644172204793,1.7647641707263209
2021-11-26,1.3311243887266302,1.7174090492814038
2021-11-29,1.339628088284638,1.7738038074583937
2021-11-30,1.3314393044628459,1.7528404397317732
2021-12-01,1.3301529634405342,1.722167875677884
2021-12-02,1.3318567131001167,1.724318575361382
2021-12-03,1.3263073335663176,1.6829087157137914
2021-12-06,1.329781036858783,1.6897834484448766
2021-12-07,1.3451815269228002,1.7558302476997187
2021-12-08,1.3462210296985089,1.7609542591071714
2021-12-09,1.3422537776745267,1.723040913609163
2021-12-10,1.3471492460353258,1.7556105009132763
2021-12-13,1.3398235766038273,1.7091552259850313
2021-12-14,1.3295549625659724,1.6893581185521123
2021-12-15,1.3439531344261826,1.7384770868289117
2021-12-16,1.3219538818545513,1.6784709755040008
2021-12-17,1.3203549330103432,1.677722037232251
2021-12-20,1.3088726600792593,1.662071278343518
2021-12-21,1.326137373711774,1.7005187545322158
2021-12-22,1.3461932466932451,1.7433716705709945
2021-12-23,1.3577883677241824,1.7710792972343534
2021-12-27,1.367419682492783,1.800784352832576
2021-12-28,1.3653368884160066,1.79030369347312
2021-12-29,1.3638750023513775,1.7876356854839308
2021-12-30,1.3582533229166631,1.771878354985797
2021-12-31,1.3503552193147719,1.7577958465769346
2022-01-03,1.377806000556418,1.8151346936127284
2022-01-04,1.3615644689505773,1.7851108694596138
2022-01-05,1.331668416822487,1.710189981712165
2022-01-06,1.3247395883349038,1.6978563205474504
2022-01-07,1.308419667168252,1.6695034853267734
2022-01-10,1.3159801003515934,1.6837070858798793
2022-01-11,1.3264167113494596,1.698736751879523
2022-01-12,1.3391759104590517,1.7201277979785938
2022-01-13,1.2972590242033764,1.6503500312167951
2022-01-14,1.3092601583160526,1.6666425520129038
2022-01-18,1.2844521451678195,1.625492781992696
2022-01-19,1.2627056160389567,1.5959413375403797
2022-01-20,1.2408884048909286,1.5703810590237894
2022-01-21,1.2033515559158066,1.5162428797853755
2022-01-24,1.2058178598627176,1.5190487529130483
2022-01-25,1.1758245572212278,1.482838367074814
2022-01-26,1.1983005996733962,1.5123897678280283
2022-01-27,1.1693882707586252,1.4681710660495935
2022-01-28,1.2117903478225227,1.5154963272505289
2022-01-31,1.2649192389845065,1.5837611062790333
2022-02-01,1.2703621153696827,1.5911500787649409
2022-02-02,1.2903164843951822,1.616504936404402
2022-02-03,1.2448085005828122,1.553751955443726
2022-02-04,1.2792970940393762,1.6034149561746547
2022-02-07,1.2754220863940453,1.5865416167544677
2022-02-08,1.2947953778226575,1.609618151738075
2022-02-09,1.3202074787947409,1.6382203976290353
2022-02-10,1.288415972885994,1.5956798556940381
2022-02-11,1.2436877061169602,1.5359401190796222
2022-02-14,1.254531003733657,1.5508475578148742
2022-02-15,1.3008374405399956,1.601336050383242
2022-02-16,1.3012720666975663,1.6030607907702468
2022-02-17,1.2497722658099188,1.5418509704639536
2022-02-18,1.2311313735181275,1.5199193660128654
2022-02-22,1.2158729040215996,1.4990738207157297
2022-02-23,1.1754990448278608,1.4471984095773007
2022-02-24,1.2243960796996827,1.5085507750806038
2022-02-25,1.240898736077813,1.5283302921280222
2022-02-28,1.2548448768102425,1.5518953970826683
2022-03-01,1.231470244581877,1.5267506326999007
2022-03-02,1.2545285441744707,1.55196105677477
2022-03-03,1.2321373157678852,1.5206754960913729
2022-03-04,1.2197035656891881,1.5090126273970446
2022-03-07,1.1645942572087624,1.4417362501359803
2022-03-08,1.1669011866334138,1.4473518360694686
2022-03-09,1.2183836310995808,1.509068050686879
2022-03-10,1.2089947882008298,1.5005537329105805
2022-03-11,1.181471804776686,1.464591972564627
2022-03-14,1.151319459459491,1.4270392158669323
2022-03-15,1.2019605291256288,1.4864059479369682
2022-03-16,1.247076986415091,1.5403067157031889
2022-03-17,1.2597065996341978,1.5589767511397146
2022-03-18,1.2966794874661247,1.6007147841467582
2022-03-21,1.2987422100689228,1.603431853167495
2022-03-22,1.3257016147977387,1.649784115413599
2022-03-23,1.3191314413461572,1.631930829826164
2022-03-24,1.3319395811874515,1.6769974724308399
2022-03-25,1.331422594663366,1.6761008851575414
2022-03-28,1.3362816817333878,1.7205325238830897
2022-03-29,1.3360666221389923,1.7379752304180354
2022-03-30,1.3360666221389923,1.718105522483037
2022-03-31,1.3360666221389923,1.692227802472755
2022-04-01,1.3360666221389923,1.6938863656148029
2022-04-04,1.3360666221389923,1.7414341154181923
2022-04-05,1.3360666221389923,1.6890718860030354
2022-04-06,1.3360666221389923,1.6314448938796315
2022-04-07,1.3360666221389923,1.6335149685290387
2022-04-08,1.3360666221389923,1.594048073584577
2022-04-11,1.3236583324974276,1.5407804256345377
2022-04-12,1.3152255917164735,1.5392001642718598
2022-04-13,1.3293468745050265,1.5763865893834337
2022-04-14,1.3097643285593368,1.5283336889457444
2022-04-18,1.3215966627278368,1.5475784724748824
2022-04-19,1.3368348768882015,1.5811521789645497
2022-04-20,1.327838567788594,1.5505696839190766
2022-04-21,1.3043151965018518,1.5304706173567162
2022-04-22,1.2787415162964828,1.4977095578075397
2022-04-25,1.2954048536866498,1.5143336836924097
2022-04-26,1.2461672228192964,1.4234768404913023
2022-04-27,1.2454579285129372,1.4232291453945014
2022-04-28,1.2904846387635431,1.466205951994825
2022-04-29,1.2234844558653049,1.3923193173335753
2022-05-02,1.2573759786031944,1.4304272777127
2022-05-03,1.2613210870332756,1.434596177241611
2022-05-04,1.306735822464597,1.4865311007748827
2022-05-05,1.23034789671768,1.3988465717682463
2022-05-06,1.2228662909727952,1.3892230409044122
2022-05-09,1.1598017075076332,1.3179896266270907
2022-05-10,1.1846857956616574,1.3438872913641746
2022-05-11,1.13717375985343,1.291212888098396
2022-05-12,1.1262798686285025,1.2827514482903541
2022-05-13,1.1761935859289225,1.3362727879854859
2022-05-16,1.1548973466599304,1.309019473282913
2022-05-17,1.1967178232675064,1.3556976656686506
2022-05-18,1.1264327189786552,1.2771573190377676
2022-05-19,1.11290032749774,1.262001708530292
2022-05-20,1.0966749933113267,1.2399158058964883
2022-05-23,1.1089203689997023,1.2524805789267621
2022-05-24,1.0769229965222276,1.2126273946204527
2022-05-25,1.0992442036932064,1.2373195048933094
2022-05-26,1.1382051231837864,1.2823967207776839
2022-05-27,1.1924536339056122,1.344684428419931
2022-05-31,1.1953729282754293,1.351046048238478
2022-06-01,1.1879012290304771,1.3430437381398932
2022-06-02,1.2219467614981063,1.3801571854536203
2022-06-03,1.1773885326739844,1.3272751993051348
2022-06-06,1.051034990060819,1.1596957341875505
2022-06-07,1.063019209464048,1.1714544950399552
2022-06-08,1.0566139028021106,1.1671267225710817
2022-06-09,1.02890720890041,1.1264562808891276
2022-06-10,0.9935568375304737,1.084205322678156
2022-06-13,0.948058298195037,1.0264228473358628
2022-06-14,0.9557392434039114,1.0351298358111576
2022-06-15,0.9810554804039224,1.0683296859057623
2022-06-16,0.9391309491535826,1.0143521194363077
2022-06-17,0.9483842994277693,1.0264214677634749
2022-06-21,0.9793256848919099,1.0598415496296962
2022-06-22,0.9734924134109016,1.0533745949495419
2022-06-23,0.9791760626999497,1.0612238720920502
2022-06-24,1.012307615795611,1.1068177036083264
2022-06-27,1.003993451428512,1.0967154959905179
2022-06-28,0.9736679917757265,1.0569384928995684
2022-06-29,0.9685704944908435,1.0533338338816924
2022-06-30,0.9539252217700432,1.0353319871889024
2022-07-01,0.9505207858648306,1.0333995454543046
2022-07-05,0.9665873623217687,1.0578666861864865
2022-07-06,0.9744355208208807,1.066715963090074
2022-07-07,1.0021257470688445,1.100449628439187
2022-07-08,1.0058742789865045,1.1056361011200404
2022-07-11,0.9817802526845032,1.0658577062720038
2022-07-12,0.9735568330367774,1.0528549373340885
2022-07-13,0.9755577279722019,1.0513442769801367
2022-07-14,0.982426069181594,1.0514832111163437
2022-07-15,0.9934449484247235,1.0688983502769518
2022-07-18,0.993779982115466,0.8740722323243064
2022-07-19,1.0140826315667764,0.9022964783066825
2022-07-20,1.0252853944490452,0.9175897955182276
2022-07-21,1.0436005860874047,0.945423552829812
2022-07-22,1.0384668691780798,0.9258943730091218
2022-07-25,1.0375995069424506,0.9177004785091813
2022-07-26,1.032028818822089,0.8943208124206973
2022-07-27,1.0491701142495162,0.9447464303307733
2022-07-28,1.0562883681802935,0.9536882442950948
2022-07-29,1.057376429808003,0.9749518102057788
2022-08-01,1.0572137895170035,0.9747744827464473
2022-08-02,1.057153005146675,0.9731150024120535
2022-08-03,1.057417886630383,1.0019561035597482
2022-08-04,1.0575686121015229,1.009259789998168
2022-08-05,1.0574811419100745,0.9864196008113741
2022-08-08,1.0574124506297844,0.9796712359886894
2022-08-09,1.0573343698939155,0.9651003558389181
2022-08-10,1.057574542283994,1.0012048732505183
2022-08-11,1.057473235000113,0.9889635317533108
2022-08-12,1.0576170419250366,1.0174055787322354
2022-08-15,1.0575987571957508,1.029413184757574
2022-08-16,1.057677826295365,1.0218270412854258
2022-08-17,1.057545385553511,1.007731287808366
2022-08-18,1.0575552691909629,1.0156110076398661
2022-08-19,1.057354137168819,0.9921919754289296
